205110203,2051102,Krenzi Ii 
205110204,2051102,Nyakibingo 
205110205,2051102,Rutabo 
205110206,2051102,Ryamigabo 
205110301,2051103,Cyibande 
205110302,2051103,Gitarama 
205110303,2051103,Kabuye 
205110304,2051103,Karambi 
205110305,2051103,Kinzira 
205110306,2051103,Runyinya 
205110401,2051104,Kigarama 
205110402,2051104,Nziranziza 
205110403,2051104,Rugarama I 
205110404,2051104,Rugarama Ii 
205110405,2051104,Ruhanga 
205110501,2051105,Cyabute 
205110502,2051105,Gasiza 
205110503,2051105,Matyazo 
205110504,2051105,Rwamiko 
205110505,2051105,Turyango 
205110601,2051106,Gisovu 
205110602,2051106,Kanyegenyege 
205110603,2051106,Nyarusazi 
205110604,2051106,Ruhamira A 
205110605,2051106,Ruhamira B 
205120101,2051201,Gasura 
205120102,2051201,Kabingo 
205120103,2051201,Murambi 
205120104,2051201,Nyabivumu 
205120105,2051201,Nyakabuye 
205120201,2051202,Cyabagomba 
205120202,2051202,Kabakannyi 
205120203,2051202,Kavumu 
205120204,2051202,Kayogoro 
205120205,2051202,Nyakibungo 
205120206,2051202,Nyakirambi 
205120301,2051203,Cyabasana 
205120302,2051203,Cyaruvunge 
205120303,2051203,Gituntu 
205120304,2051203,Muhororo 
205120305,2051203,Mutakara 
205120306,2051203,Mutuntu 
205120307,2051203,Nyagihima 
205120401,2051204,Gasagara 
205120402,2051204,Kibumba 
205120403,2051204,Mubuga 
205120404,2051204,Nyakabuye 
205120405,2051204,Rutuntu 
205120501,2051205,Karama 
205120502,2051205,Munini 
205120503,2051205,Murehe 
205120504,2051205,Rwankango 
205120505,2051205,Rwina 
205120601,2051206,Dusenyi 
205120602,2051206,Kibaga 
205120603,2051206,Remera 
205120604,2051206,Ruhuga 
205120605,2051206,Uwabarashi 
205130101,2051301,Bisereganya 
205130102,2051301,Gatovu 
205130103,2051301,Gitovu 
205130104,2051301,Kanyiranzoga 
205130105,2051301,Nyarubande 
205130106,2051301,Ryanyakayaga 
205130201,2051302,Cyabwimba 
205130202,2051302,Cyarwa 
205130203,2051302,Gatiti 
205130204,2051302,Giheta 
205130205,2051302,Kabere 
205130206,2051302,Mujyejuru 
205130207,2051302,Nyarurambi 
205130208,2051302,Rwabigeyo 
205130301,2051303,Bugarama 
205130302,2051303,Busanza 
205130303,2051303,Gisiza 
205130304,2051303,Kibandirwa 
205130305,2051303,Rugano 
205130306,2051303,Rukungu 
205130401,2051304,Bigugu 
205130402,2051304,Bitaba 
205130403,2051304,Gacundura 
205130404,2051304,Gakereko 
205130405,2051304,Ndogondwe 
205130406,2051304,Ruganza 
205130407,2051304,Rukaranka 
205130501,2051305,Karambo 
205130502,2051305,Ngoma 
205130503,2051305,Rebero 
205130504,2051305,Shaki 
205130505,2051305,Uwimituza 
205130601,2051306,Masinde 
205130602,2051306,Mugano 
205130603,2051306,Nkomero 
205130604,2051306,Nyaruhura 
205130605,2051306,Rubumburi 
205130606,2051306,Rugazi 
205140101,2051401,Gorwe 
205140102,2051401,Kagorwe 
205140103,2051401,Kizanganya 
205140104,2051401,Mugunda 
205140105,2051401,Murambi 
205140106,2051401,Ngoma 
205140107,2051401,Nyakibande 
205140108,2051401,Remera 
205140109,2051401,Rusoyo 
205140110,2051401,Rwamiko 
205140201,2051402,Cyobe 
205140202,2051402,Gaseke 
205140203,2051402,Gitikirema 
205140204,2051402,Nyagisumo 
205140205,2051402,Nyakabingo 
205140206,2051402,Nyakirambi 
205140207,2051402,Nyarushike 
205140208,2051402,Rutoyi 
205140301,2051403,Bweramana 
205140302,2051403,Gashwati 
205140303,2051403,Muhembe 
205140304,2051403,Muko 
205140305,2051403,Mushubi 
205140306,2051403,Rucunda 
205140307,2051403,Ruhinga 
205150101,2051501,Bitandara 
205150102,2051501,Buhanzi 
205150103,2051501,Munanira 
205150104,2051501,Muyange 
205150105,2051501,Rugeyo 
205150201,2051502,Gatorove 
205150202,2051502,Gihunga 
205150203,2051502,Kimbogo 
205150204,2051502,Musaraba 
205150205,2051502,Rusoyo 
205150206,2051502,Rutare 
205150207,2051502,Rwimpiri 
205150301,2051503,Cyurwufe 
205150302,2051503,Gihwahwa 
205150303,2051503,Kavumu 
205150304,2051503,Kivumu 
205150305,2051503,Mutengeri 
205150306,2051503,Tubuye 
205150401,2051504,Banda 
205150402,2051504,Kagano 
205150403,2051504,Mugari 
205150404,2051504,Mutarama 
205150405,2051504,Ruhinga 
205150501,2051505,Bisharara 
205150502,2051505,Bucyero 
205150503,2051505,Marambo 
205150504,2051505,Nyaruhombo 
205150505,2051505,Nyarwungo 
205150506,2051505,Rangi 
205150507,2051505,Rutoyi 
205150601,2051506,Gakomeye 
205150602,2051506,Gishenge 
205150603,2051506,Karukoma 
205150604,2051506,Kibuga 
205150605,2051506,Twiya 
205160101,2051601,Gisanze 
205160102,2051601,Gitovu 
205160103,2051601,Kanserege 
205160104,2051601,Kirwa 
205160105,2051601,Nyabwoma 
205160106,2051601,Rwufe 
205160107,2051601,Ryarubondo 
205160201,2051602,Kagarama 
205160202,2051602,Kiminazi 
205160203,2051602,Kivuruga 
205160204,2051602,Murangara 
205160205,2051602,Muse 
205160206,2051602,Mwufe 
205160207,2051602,Uwinkomo 
205160301,2051603,Gasenge 
205160302,2051603,Kigusa 
205160303,2051603,Kimina 
205160304,2051603,Muhati 
205160305,2051603,Ruziba 
205160401,2051604,Akanyirandori 
205160402,2051604,Bivumu 
205160403,2051604,Buremera 
205160404,2051604,Cyimicanga 
205160405,2051604,Ruganza 
205160501,2051605,Biraro 
205160502,2051605,Bireka 
205160503,2051605,Gahembe 
205160504,2051605,Kibwije 
205160505,2051605,Mubezi 
205160506,2051605,Muhumo 
205160507,2051605,Rugeti 
205160508,2051605,Rukereko 
205160509,2051605,Uwumugeti 
205160510,2051605,Vumwe 
205160601,2051606,Gakoma 
205160602,2051606,Maryohe 
205160603,2051606,Ngororero 
205160604,2051606,Nkomero 
205160605,2051606,Nyarugeti 
205160606,2051606,Rukoko 
205160607,2051606,Uwinyana 
205170101,2051701,Bigumira 
205170102,2051701,Cyumuganza 
205170103,2051701,Gakoko 
205170104,2051701,Magumira 
205170201,2051702,Bunyunyu 
205170202,2051702,Gahira 
205170203,2051702,Gititi 
205170204,2051702,Kibugazi 
205170205,2051702,Kunyu 
205170206,2051702,Rugeyo 
205170207,2051702,Uwinkingi 
205170301,2051703,Bishya 
205170302,2051703,Cyumuganza 
205170303,2051703,Kabuga 
205170304,2051703,Kabusekuru 
205170305,2051703,Kagano 
205170306,2051703,Sabake 
205170307,2051703,Sekera 
205170401,2051704,Gicaca 
205170402,2051704,Karambo 
205170403,2051704,Nsinduka 
205170404,2051704,Rushubi 
205170405,2051704,Uwanjyogoro 
205170501,2051705,Bitaba 
205170502,2051705,Gahango 
205170503,2051705,Kanyampongo 
205170504,2051705,Kimina 
205170505,2051705,Munyege 
205170506,2051705,Nyarurambi 
205170601,2051706,Mabende 
205170602,2051706,Munini 
205170603,2051706,Mwishogwe 
205170604,2051706,Nyamugari 
205170605,2051706,Rugeti 
205170606,2051706,Subukiniro 
206010101,2060101,Bugufi 
206010102,2060101,Gakongoro 
206010103,2060101,Gikarabiro 
206010104,2060101,Kabere 
206010105,2060101,Kamatungo 
206010106,2060101,Kavumu 
206010107,2060101,Mpunu 
206010108,2060101,Munini 
206010109,2060101,Nyakidahe 
206010110,2060101,Nyarubuye 
206010111,2060101,Rutarabana 
206010201,2060102,Kabugusu 
206010202,2060102,Nyamaraba 
206010203,2060102,Nyarugenge 
206010204,2060102,Nyarunyinya 
206010205,2060102,Ruvugizo 
206010301,2060103,Duwane 
206010302,2060103,Gasharu 
206010303,2060103,Gisagara 
206010304,2060103,Kamirishyo 
206010305,2060103,Karambo 
206010306,2060103,Karima 
206010307,2060103,Karutsindo 
206010308,2060103,Kigarama 
206010309,2060103,Kivomo 
206010310,2060103,Rusororo 
206010311,2060103,Rwavuningoma 
206010312,2060103,Rwingwe 
206010401,2060104,Birambo 
206010402,2060104,Bugari 
206010403,2060104,Gasharu 
206010404,2060104,Kabega 
206010405,2060104,Kirambo 
206010406,2060104,Masambu 
206010407,2060104,Mataba 
206010408,2060104,Munyinya 
206010409,2060104,Ntosho 
206010410,2060104,Nyagasozi 
206010411,2060104,Nyakabanda 
206010412,2060104,Nyamuko 
206010413,2060104,Rugogwe 
206010501,2060105,Karambi 
206010502,2060105,Kumunyinya 
206010503,2060105,Mubuga 
206010504,2060105,Mukingi 
206010505,2060105,Nyagakombe 
206010506,2060105,Nyagitongwe 
206010507,2060105,Nyarubuye 
206010508,2060105,Nyarutovu 
206010509,2060105,Rugarama 
206010510,2060105,Rugogwe 
206010511,2060105,Rwinyana 
206010512,2060105,Samba 
206020101,2060201,Gahama 
206020102,2060201,Gakomeye 
206020103,2060201,Gakurazo 
206020104,2060201,Gasharu 
206020105,2060201,Gasiza 
206020106,2060201,Gitanga 
206020107,2060201,Kabusheshe 
206020108,2060201,Kinama 
206020109,2060201,Mayebe 
206020110,2060201,Nyakabungo 
206020111,2060201,Nyarusange 
206020112,2060201,Rugerero 
206020201,2060202,Gahengeri 
206020202,2060202,Gatoki 
206020203,2060202,Kamonyi 
206020204,2060202,Kirengeri 
206020205,2060202,Masaka 
206020206,2060202,Nyabizenga 
206020207,2060202,Nyamirambo 
206020208,2060202,Rusororo 
206020301,2060203,Akabere 
206020302,2060203,Kavumu 
206020303,2060203,Muhororo 
206020304,2060203,Mujyejuru 
206020305,2060203,Mutobo 
206020306,2060203,Nyabisindu 
206020307,2060203,Nyagisozi 
206020401,2060204,Bisika 
206020402,2060204,Gatwa 
206020403,2060204,Gitega 
206020404,2060204,Kanyarira 
206020405,2060204,Karenge 
206020406,2060204,Kibande 
206020407,2060204,Mpanda 
206020408,2060204,Nyaburondwe 
206020409,2060204,Nyagahinga 
206020501,2060205,Bukomero 
206020502,2060205,Karama 
206020503,2060205,Karenge 
206020504,2060205,Kigarama 
206020505,2060205,Mbuye 
206020506,2060205,Nyamiseke 
206020507,2060205,Nyarunyinya 
206020508,2060205,Remera 
206020509,2060205,Rukuro 
206020510,2060205,Rutembo 
206020601,2060206,Bugarura 
206020602,2060206,Gihinga 
206020603,2060206,Kageyo 
206020604,2060206,Kamurenzi 
206020605,2060206,Kavumu 
206020606,2060206,Mucubi 
206020607,2060206,Ngando 
206020608,2060206,Ntenyo 
206020609,2060206,Nyabisindu 
206020610,2060206,Rukiriza 
206020701,2060207,Gasasa 
206020702,2060207,Gatobotobo 
206020703,2060207,Kizibaziba 
206020704,2060207,Muhororo 
206020705,2060207,Ndago 
206020706,2060207,Nyarubumbiro 
206020707,2060207,Nyarutovu 
206030101,2060301,Bihembe 
206030102,2060301,Bwama 
206030103,2060301,Kanyinya 
206030104,2060301,Kirwa 
206030105,2060301,Misambagiro 
206030106,2060301,Nyagatovu 
206030107,2060301,Rusisiro 
206030201,2060302,Bugaramantare 
206030202,2060302,Karambi 
206030203,2060302,Karurara 
206030204,2060302,Kashyamba 
206030205,2060302,Mbuye 
206030206,2060302,Muhoza 
206030207,2060302,Rambyanyana 
206030301,2060303,Byimana 
206030302,2060303,Kagitare 
206030303,2060303,Kavumu 
206030304,2060303,Munanira 
206030305,2060303,Muremera 
206030306,2060303,Musekera 
206030307,2060303,Nyabyunyu 
206030308,2060303,Remera 
206030309,2060303,Ruyogoro 
206030401,2060304,Birambo 
206030402,2060304,Kabacuzi 
206030403,2060304,Kamuhirwa 
206030404,2060304,Muhororo 
206030405,2060304,Nyarusange 
206030406,2060304,Ruhare 
206030407,2060304,Rwankuba 
206030501,2060305,Bugaramantare 
206030502,2060305,Mayebe 
206030503,2060305,Nyabivumu 
206030504,2060305,Remera 
206030505,2060305,Rwesero 
206030506,2060305,Serugeme 
206030601,2060306,Cyunyu 
206030602,2060306,Gasharu 
206030603,2060306,Gitwa 
206030604,2060306,Kabakamba 
206030605,2060306,Kanyinya 
206030606,2060306,Kavumu 
206030607,2060306,Kiyanja 
206030608,2060306,Nyabitare 
206030609,2060306,Nyagisenyi 
206030610,2060306,Nyarushishi 
206030611,2060306,Rusebeya 
206040101,2060401,Burima 
206040102,2060401,Mirambi 
206040103,2060401,Nyagahama 
206040104,2060401,Nyamiyaga 
206040105,2060401,Nyarugenge 
206040106,2060401,Nyaruteja 
206040201,2060402,Gisari 
206040202,2060402,Kabeza 
206040203,2060402,Kaduha 
206040204,2060402,Kakirenzi 
206040205,2060402,Kamuraza 
206040206,2060402,Kanaba 
206040207,2060402,Kibanda 
206040208,2060402,Matara 
206040209,2060402,Nyabusunzu 
206040210,2060402,Nyiranduga 
206040211,2060402,Remera 
206040301,2060403,Gasiza 
206040302,2060403,Impara 
206040303,2060403,Kabuga 
206040304,2060403,Kacyiru 
206040305,2060403,Kamabuye 
206040306,2060403,Karama 
206040307,2060403,Kareshya 
206040308,2060403,Karuhuga 
206040309,2060403,Marche -commun 
206040310,2060403,Mpemba 
206040311,2060403,Nyabinyenga 
206040312,2060403,Nyabisindu 
206040313,2060403,Nyiraruhinga 
206040314,2060403,Rebero 
206040315,2060403,Ruhuha 
206040401,2060404,Buhanika 
206040402,2060404,Gafumba 
206040403,2060404,Gako 
206040404,2060404,Gashike 
206040405,2060404,Kagazi 
206040406,2060404,Kigarama 
206040407,2060404,Rubona 
206040408,2060404,Susa 
206040501,2060405,Bugiranteko 
206040502,2060405,Gatonde 
206040503,2060405,Gitwa 
206040504,2060405,Kanka 
206040505,2060405,Mukoma 
206040506,2060405,Nyarugunga 
206040507,2060405,Nyarunazi 
206040508,2060405,Nyirarubayi 
206040509,2060405,Runzenze 
206040510,2060405,Rutabo 
206050101,2060501,Bugarura 
206050102,2060501,Gahororo 
206050103,2060501,Gihororo 
206050104,2060501,Kabadende 
206050105,2060501,Nyabivumu 
206050106,2060501,Nyagisenyi 
206050201,2060502,Kabasanzu 
206050202,2060502,Muremure 
206050203,2060502,Nyagatovu 
206050204,2060502,Nyamagana 
206050205,2060502,Nyarugunga 
206050206,2060502,Nyarusange 
206050207,2060502,Remera 
206050208,2060502,Rubona 
206050209,2060502,Rugarama 
206050301,2060503,Gasharu 
206050302,2060503,Kabareshya 
206050303,2060503,Muyange 
206050304,2060503,Nyarubuye 
206050305,2060503,Rukeri 
206050306,2060503,Sunzu 
206050307,2060503,Wimana 
206050401,2060504,Gasiza 
206050402,2060504,Muyunzwe 
206050403,2060504,Nyamirambo 
206050404,2060504,Nyarubumbiro 
206050405,2060504,Nyarutovu 
206050406,2060504,Ruhuha 
206050501,2060505,Buhanda 
206050502,2060505,Bweramana 
206050503,2060505,Gashirabwoba 
206050504,2060505,Kibirizi 
206050505,2060505,Rusizi 
206050506,2060505,Shamba 
206050601,2060506,Dusenyi 
206050602,2060506,Kabacuzi 
206050603,2060506,Kabirizi 
206050604,2060506,Kabuga 
206050605,2060506,Munini 
206050606,2060506,Murinzi 
206060101,2060601,Kabungo 
206060102,2060601,Murambi 
206060103,2060601,Nyamikoni 
206060104,2060601,Rwamiko 
206060105,2060601,Wimana 
206060201,2060602,Bienvenue 
206060202,2060602,Gisanga 
206060203,2060602,Gishari 
206060204,2060602,Karama 
206060205,2060602,Kavumu 
206060206,2060602,Nyarugenge 
206060207,2060602,Sabudari 
206060208,2060602,Sahara 
206060301,2060603,Kabuga 
206060302,2060603,Kinyinya 
206060303,2060603,Kirwa 
206060304,2060603,Mpungwe 
206060305,2060603,Musenyi 
206060306,2060603,Nyabisindu 
206060307,2060603,Nyakabanda 
206060308,2060603,Nyamutarama 
206060309,2060603,Rugarama 
206060310,2060603,Rwinkuba 
206060401,2060604,Bereshi 
206060402,2060604,Biraro 
206060403,2060604,Bunyeshywa 
206060404,2060604,Kangoma 
206060405,2060604,Kivumu 
206060406,2060604,Kizibere 
206060407,2060604,Mayunzwe 
206060408,2060604,Nyamiyaga 
206060409,2060604,Rebero 
206060410,2060604,Ruhuha 
206060501,2060605,Buremera 
206060502,2060605,Cyeru 
206060503,2060605,Cyobe 
206060504,2060605,Kamurema 
206060505,2060605,Kanyinya 
206060506,2060605,Kinyambo 
206060507,2060605,Ruyenzi 
206060508,2060605,Rwimposha 
206060601,2060606,Cyanika 
206060602,2060606,Gafunzo 
206060603,2060606,Gasanganya 
206060604,2060606,Gatare 
206060605,2060606,Giticyuma 
206060606,2060606,Ipate 
206060607,2060606,Kabuga 
206060608,2060606,Karama 
206060609,2060606,Karusizi 
206060610,2060606,Kavumu 
206060611,2060606,Kidoma 
206060612,2060606,Mataba 
206060613,2060606,Vunga 
206060701,2060607,Bereshi 
206060702,2060607,Jari 
206060703,2060607,Kigabiro 
206060704,2060607,Nyakarekare 
206060705,2060607,Nyaruyonga 
206060706,2060607,Rubona 
206060707,2060607,Ruyenzi 
206060708,2060607,Vugiza 
206070101,2060701,Kagarama 
206070102,2060701,Kajevuba 
206070103,2060701,Kimburu 
206070104,2060701,Nyamigina 
206070105,2060701,Nyamugari 
206070106,2060701,Ruhamagariro 
206070107,2060701,Rutagara 
206070201,2060702,Kanzu 
206070202,2060702,Mabanza 
206070203,2060702,Nyakabuye 
206070204,2060702,Nyakizu 
206070205,2060702,Rubona 
206070301,2060703,Bugaramantare 
206070302,2060703,Gakomeye 
206070303,2060703,Gitwa 
206070304,2060703,Nyarusange 
206070401,2060704,Gisiza 
206070402,2060704,Gitaraga 
206070403,2060704,Kabacuzi 
206070404,2060704,Kaburinga 
206070405,2060704,Kamuganga 
206070406,2060704,Kamuzimanganya 
206070407,2060704,Kivumu 
206070501,2060705,Buhoro 
206070502,2060705,Dusego 
206070503,2060705,Gasyogogo 
206070504,2060705,Karambo 
206070601,2060706,Bunyankungu 
206070602,2060706,Gashiru 
206070603,2060706,Kabiha 
206070604,2060706,Kakarima 
206070605,2060706,Mbunduye 
206070606,2060706,Murambi 
206070607,2060706,Nyabisindu 
206070701,2060707,Kiganira 
206070702,2060707,Ntongwe 
206070703,2060707,Nyarutovu 
206070704,2060707,Nyaruvumu 
206070705,2060707,Rukeri 
206070706,2060707,Ryakabunga 
206070801,2060708,Buhigiro 
206070802,2060708,Gaseke 
206070803,2060708,Gasharu 
206070804,2060708,Rugasari 
206070805,2060708,Ruhondo 
206080101,2060801,Cyimana 
206080102,2060801,Gikoma 
206080103,2060801,Kamakara 
206080104,2060801,Kantwari 
206080105,2060801,Nyabuhuzu 
206080106,2060801,Nyabyugi 
206080107,2060801,Nyamahwa 
206080201,2060802,Kavumu 
206080202,2060802,Kibatsi 
206080203,2060802,Marimba 
206080204,2060802,Ruko 
206080301,2060803,Kanyete 
206080302,2060803,Kirwa 
206080303,2060803,Ntungamo 
206080304,2060803,Nyagatovu 
206080305,2060803,Nyamigende 
206080401,2060804,Cyeru 
206080402,2060804,Gasuna 
206080403,2060804,Kaburanjwiri 
206080404,2060804,Nyabigunzu 
206080405,2060804,Nyabitare 
206080406,2060804,Nyacyonga 
206080407,2060804,Ruko 
206080501,2060805,Karama 
206080502,2060805,Nyamirama 
206080503,2060805,Nyarusange 
206080601,2060806,Byimana 
206080602,2060806,Gacuriro 
206080603,2060806,Kamaraba 
206080604,2060806,Karama 
206080605,2060806,Kigabiro 
206080606,2060806,Kintore 
206080607,2060806,Mutima 
206080608,2060806,Nyamirama 
206080701,2060807,Gahunga 
206080702,2060807,Gikoni 
206080703,2060807,Kamaraba 
206080704,2060807,Karama 
206080705,2060807,Mukoni 
206080706,2060807,Munini 
206080707,2060807,Nyamirambo 
206080708,2060807,Nyarugenge 
206080709,2060807,Nyarwahi 
206080710,2060807,Ruhuha 
206080711,2060807,Rwakajuju 
206080712,2060807,Rwintama 
206090101,2060901,Buhoro 
206090102,2060901,Gako 
206090103,2060901,Kabeza 
206090104,2060901,Kantama 
206090105,2060901,Karambo 
206090106,2060901,Muhororo I 
206090107,2060901,Muhororo Ii 
206090108,2060901,Ntinyinshi 
206090109,2060901,Nyagasozi 
206090110,2060901,Nyangandika 
206090111,2060901,Nyarutovu I 
206090112,2060901,Rwinkuba 
206090201,2060902,Bugarura 
206090202,2060902,Busego 
206090203,2060902,Gacoko 
206090204,2060902,Gishegesha 
206090205,2060902,Kabega 
206090206,2060902,Kamugaru 
206090207,2060902,Kamugaza 
206090208,2060902,Karehe 
206090209,2060902,Kasemahundo 
206090210,2060902,Kavumu 
206090211,2060902,Kigabiro 
206090212,2060902,Kigarama 
206090213,2060902,Murehe 
206090214,2060902,Nyabibugu 
206090215,2060902,Nyabisindu 
206090216,2060902,Remera 
206090217,2060902,Rubazi 
206090218,2060902,Rusebeya 
206090219,2060902,Rwankuba 
206090301,2060903,Gatengeri 
206090302,2060903,Gikumba 
206090303,2060903,Karama 
206090304,2060903,Murambi 
206090305,2060903,Nangurugomo 
206090306,2060903,Nyarusange 
206090307,2060903,Rebero 
206090308,2060903,Rubiha 
206090309,2060903,Rurembo 
206090310,2060903,Ryabonyinka 
206090311,2060903,Wimana 
206090401,2060904,Bisambu 
206090402,2060904,Bugari 
206090403,2060904,Bwiza 
206090404,2060904,Cyeshero 
206090405,2060904,Gahama 
206090406,2060904,Gaseke 
206090407,2060904,Gataka 
206090408,2060904,Gitwa 
206090409,2060904,Kabaja 
206090410,2060904,Kaburanjwiri 
206090411,2060904,Kanazi 
206090412,2060904,Kibingo 
206090413,2060904,Kigaga 
206090414,2060904,Kirima 
206090415,2060904,Kiruhura 
206090416,2060904,Munini 
206090417,2060904,Muremera 
206090418,2060904,Nyabinyenga 
206090419,2060904,Nyinya 
206090420,2060904,Ruhuha 
206090421,2060904,Rwezamenyo 
206090501,2060905,Cana 
206090502,2060905,Gaseke 
206090503,2060905,Jokoma 
206090504,2060905,Kabere 
206090505,2060905,Kamabare 
206090506,2060905,Kinama 
206090507,2060905,Kinkene 
206090508,2060905,Musamo 
206090509,2060905,Mwali 
206090510,2060905,Rwinkuba 
206090511,2060905,Rwinyege 
206090512,2060905,Ryanyiranda 
206090513,2060905,Wimana 
206090601,2060906,Bumbogo 
206090602,2060906,Butare I 
206090603,2060906,Butare Ii 
206090604,2060906,Bwangacumu 
206090605,2060906,Gataka 
206090606,2060906,Gatengezi 
206090607,2060906,Gutamba 
206090608,2060906,Kamabano 
206090609,2060906,Kigabiro 
206090610,2060906,Kigimbu 
206090611,2060906,Kinama 
206090612,2060906,Mabera 
206090613,2060906,Mujyejuru I 
206090614,2060906,Mujyejuru Ii 
206090615,2060906,Murinzi 
206090616,2060906,Ngurukizi 
206090617,2060906,Ntungamo 
206090618,2060906,Nyabihanga 
206090619,2060906,Nyagasozi 
206090620,2060906,Nyamagana 
206090621,2060906,Nyamugari 
206090622,2060906,Nyarusange I 
206090623,2060906,Nyarusange Ii 
206090624,2060906,Ruhango 
206090625,2060906,Ruhuha 
206090701,2060907,Bihome 
206090702,2060907,Bugarama 
206090703,2060907,Bunyogombe 
206090704,2060907,Bushenyi 
206090705,2060907,Gasharu 
206090706,2060907,Gatebe 
206090707,2060907,Kabambati 
206090708,2060907,Kangoga 
206090709,2060907,Kavumu 
206090710,2060907,Kibiraro 
206090711,2060907,Muyange 
206090712,2060907,Mwezi 
206090713,2060907,Nyabisindu 
206090714,2060907,Ruhango 
206090715,2060907,Rwinkuba 
206090716,2060907,Rwoga 
206090801,2060908,Buterana 
206090802,2060908,Mubuga 
206090803,2060908,Nyamugari I 
206090804,2060908,Nyamugari Ii 
206090805,2060908,Nyundo 
206090806,2060908,Ruduha I 
206090807,2060908,Ruduha Ii 
206090808,2060908,Rugarama 
206090809,2060908,Rugondo 
206090810,2060908,Tambwe 
207010101,2070101,Gatare 
207010102,2070101,Karama 
207010103,2070101,Kuwimana 
207010104,2070101,Munini 
207010105,2070101,Nyabisindu 
207010201,2070102,Cyanika 
207010202,2070102,Kajeje 
207010203,2070102,Mataba 
207010204,2070102,Mbirizi 
207010205,2070102,Nyagatovu 
207010206,2070102,Rwinkuba 
207010301,2070103,Buruba 
207010302,2070103,Busozi 
207010303,2070103,Bwirika 
207010304,2070103,Bwiza 
207010305,2070103,Kamonyi 
207010306,2070103,Musengo 
207010307,2070103,Takwe 
207010401,2070104,Binunga 
207010402,2070104,Kanyanza 
207010403,2070104,Kigaga 
207010404,2070104,Nyagatovu 
207010405,2070104,Rwamugoroba 
207010501,2070105,Bishike 
207010502,2070105,Bucyeye 
207010503,2070105,Buhoro 
207010504,2070105,Gasovu 
207010505,2070105,Gatete 
207010506,2070105,Rusave 
207010601,2070106,Gitondwe 
207010602,2070106,Karehe 
207010603,2070106,Kibumba 
207010604,2070106,Nyarubuye 
207010605,2070106,Rubimba 
207020101,2070201,Gahembe 
207020102,2070201,Gahinga 
207020103,2070201,Kabayaza 
207020104,2070201,Kirambo 
207020105,2070201,Musasa 
207020201,2070202,Buyoga 
207020202,2070202,Gihinga 
207020203,2070202,Karambo 
207020204,2070202,Nyirabwayi 
207020301,2070203,Kabuga 
207020302,2070203,Peru 
207020401,2070204,Gasave 
207020402,2070204,Gasiza 
207020403,2070204,Kabuga 
207020404,2070204,Rebero 
207020405,2070204,Rukoma 
207020501,2070205,Gasharu 
207020502,2070205,Kamiranzogera 
207020503,2070205,Kanka 
207020504,2070205,Kibaya 
207020601,2070206,Kabuga 
207020602,2070206,Karambo 
207020603,2070206,Mpanga 
207020604,2070206,Nzovi 
207020701,2070207,Cyambari 
207020702,2070207,Gitwa 
207020703,2070207,Nkegete 
207020704,2070207,Nyarunyinya 
207020705,2070207,Peru 
207020801,2070208,Gakondokondo 
207020802,2070208,Gitwa 
207020803,2070208,Jandari 
207020804,2070208,Kinyoni 
207020805,2070208,Mucyamo 
207030101,2070301,Buhoro 
207030102,2070301,Kirehe 
207030103,2070301,Murandi 
207030104,2070301,Musezero 
207030105,2070301,Remera 
207030106,2070301,Rwesero 
207030201,2070302,Cyuzu 
207030202,2070302,Kaziba 
207030203,2070302,Muhororo 
207030204,2070302,Musambagiro 
207030205,2070302,Musarara 
207030206,2070302,Nkondo 
207030301,2070303,Bukiro 
207030302,2070303,Kimisange 
207030303,2070303,Murambi 
207030304,2070303,Nzarwa 
207030305,2070303,Rubona 
207030306,2070303,Ruminantege 
207030401,2070304,Jarama 
207030402,2070304,Matoshya 
207030403,2070304,Mubuga 
207030404,2070304,Nyarubuye 
207030405,2070304,Nyaruvumu 
207030501,2070305,Butare 
207030502,2070305,Gakurwe 
207030503,2070305,Mucyamo 
207030504,2070305,Mugali 
207030505,2070305,Murehe 
207030601,2070306,Kinogi 
207030602,2070306,Musekera 
207030603,2070306,Mushubaguriko 
207030604,2070306,Mwumba 
207030605,2070306,Nyamugali 
207040101,2070401,Karambi 
207040102,2070401,Muduha 
207040103,2070401,Musenyi 
207040104,2070401,Ruramba 
207040201,2070402,Mataba 
207040202,2070402,Rwezamenyo 
207040203,2070402,Sovu 
207040301,2070403,Cyakabiri 
207040302,2070403,Kagahina 
207040303,2070403,Kagitaba 
207040304,2070403,Nyanza 
207040305,2070403,Sabusaro 
207040401,2070404,Busumba 
207040402,2070404,Gatwa 
207040403,2070404,Kabimbura 
207040404,2070404,Mubuga 
207040405,2070404,Nundwe 
207040501,2070405,Busindi 
207040502,2070405,Kabuga 
207040503,2070405,Matovu 
207040504,2070405,Munini 
207040505,2070405,Musagara 
207040506,2070405,Nyamirambo 
207050101,2070501,Gakomeye 
207050102,2070501,Kanyungura 
207050103,2070501,Mataba 
207050104,2070501,Nyabugwiza 
207050105,2070501,Nyamitanga 
207050201,2070502,Gasenyi 
207050202,2070502,Gitongati 
207050203,2070502,Kabingo 
207050204,2070502,Kagombero 
207050205,2070502,Kamazu 
207050206,2070502,Karama 
207050207,2070502,Kumukenke 
207050208,2070502,Masumo 
207050301,2070503,Cyurutare 
207050302,2070503,Gahabwa 
207050303,2070503,Kantonganiye 
207050304,2070503,Namankurwe 
